"Category","Year","Unit","Fleet","Estimate..metric.tonnes.","SD..log.","SD..natural."
"MERLANGIUS MERLANGUS_Adu",2007,1,"All_areas",30126.8675315586,0.290425841297604,8749.62084851435
"MERLANGIUS MERLANGUS_Adu",2008,1,"All_areas",28390.3008450712,0.31051376231837,8815.57912875349
"MERLANGIUS MERLANGUS_Adu",2009,1,"All_areas",25666.047250584,0.320079426223647,8215.17367739591
"MERLANGIUS MERLANGUS_Adu",2010,1,"All_areas",49557.2652137816,0.311599999092549,15442.0437956436
"MERLANGIUS MERLANGUS_Adu",2011,1,"All_areas",72239.5502805524,0.295106289994033,21318.3456741312
"MERLANGIUS MERLANGUS_Adu",2012,1,"All_areas",35384.5624848724,0.41926407687757,14835.4759259365
"MERLANGIUS MERLANGUS_Adu",2013,1,"All_areas",35826.8700093974,0.378699664315963,13567.6236460505
"MERLANGIUS MERLANGUS_Adu",2014,1,"All_areas",95973.3992764518,0.279756730306679,26849.2043779974
"MERLANGIUS MERLANGUS_Adu",2015,1,"All_areas",54509.6698250051,0.319324043395242,17406.2481726603
"MERLANGIUS MERLANGUS_Juv",1990,1,"All_areas",14242.3885848823,0.364370748339077,5189.50978680948
"MERLANGIUS MERLANGUS_Juv",1991,1,"All_areas",22955.5913549849,0.244221142034273,5606.24073678648
"MERLANGIUS MERLANGUS_Juv",1992,1,"All_areas",29558.82683022,0.269002147317045,7951.38788950186
"MERLANGIUS MERLANGUS_Juv",1993,1,"All_areas",50540.9958430037,0.220573132644718,11147.985780075
"MERLANGIUS MERLANGUS_Juv",1994,1,"All_areas",53755.9848023425,0.209008328189088,11235.4485136957
"MERLANGIUS MERLANGUS_Juv",1995,1,"All_areas",29486.2151735386,0.271996782685653,8020.15566077939
"MERLANGIUS MERLANGUS_Juv",1996,1,"All_areas",21039.6629141469,0.22150579606182,4660.40728267045
"MERLANGIUS MERLANGUS_Juv",1997,1,"All_areas",30607.8794587653,0.224053887139441,6857.81436983184
"MERLANGIUS MERLANGUS_Juv",1998,1,"All_areas",23697.7821394985,0.236472428058354,5603.87208212507
"MERLANGIUS MERLANGUS_Juv",1999,1,"All_areas",30285.1573081319,0.263035907576232,7966.08383863348
"MERLANGIUS MERLANGUS_Juv",2000,1,"All_areas",30904.4178815622,0.289214391767066,8938.00242053126
"MERLANGIUS MERLANGUS_Juv",2001,1,"All_areas",13132.3145877668,0.289926065556762,3807.40030008488
"MERLANGIUS MERLANGUS_Juv",2002,1,"All_areas",36756.253985309,0.299548295171003,11010.2732181718
"MERLANGIUS MERLANGUS_Juv",2003,1,"All_areas",19243.7547654318,0.229828222166046,4422.75794553856
"MERLANGIUS MERLANGUS_Juv",2004,1,"All_areas",43556.9122384811,0.244959677867816,10669.687190855
"MERLANGIUS MERLANGUS_Juv",2005,1,"All_areas",37165.6993504988,0.253895174583687,9436.19172511974
"MERLANGIUS MERLANGUS_Juv",2006,1,"All_areas",9339.88471364623,0.257183981193939,2402.06873454795
"MERLANGIUS MERLANGUS_Juv",2007,1,"All_areas",35106.741802543,0.245763691148574,8627.9624495929
"MERLANGIUS MERLANGUS_Juv",2008,1,"All_areas",40102.2693415468,0.221011094866875,8863.04645382158
"MERLANGIUS MERLANGUS_Juv",2009,1,"All_areas",27314.1432417424,0.24273711568859,6630.15634800554
"MERLANGIUS MERLANGUS_Juv",2010,1,"All_areas",29959.2459851534,0.238246185959299,7137.67609017924
"MERLANGIUS MERLANGUS_Juv",2011,1,"All_areas",21427.456678744,0.244435483070671,5237.63072424467
"MERLANGIUS MERLANGUS_Juv",2012,1,"All_areas",14762.7595034894,0.353176384050847,5213.85802005465
"MERLANGIUS MERLANGUS_Juv",2013,1,"All_areas",21938.0761057277,0.225783438820949,4953.25426426691
"MERLANGIUS MERLANGUS_Juv",2014,1,"All_areas",45863.7094168286,0.230081203742535,10552.3774707218
"MERLANGIUS MERLANGUS_Juv",2015,1,"All_areas",31861.1055842236,0.229455714715966,7310.71275346888
