"Category","Year","Unit","Fleet","Estimate..metric.tonnes.","SD..log.","SD..natural."
"GADUS MORHUA",2013,1,"All_areas",2371.63432456971,0.442010150134028,1048.28644386607
"GADUS MORHUA",2014,1,"All_areas",3233.96168596218,0.431274376130066,1394.72480854188
"GADUS MORHUA",2015,1,"All_areas",2139.29038188337,0.452063033096725,967.094098708851
"MELANOGRAMMUS AEGLEFINUS",1990,1,"All_areas",91496.0175310429,0.524787428356665,48015.9597449924
"MELANOGRAMMUS AEGLEFINUS",1991,1,"All_areas",37472.9186013235,0.376793082019025,14119.5364920407
"MELANOGRAMMUS AEGLEFINUS",1992,1,"All_areas",74591.3491724644,0.383762477794686,28625.3609804735
"MELANOGRAMMUS AEGLEFINUS",1993,1,"All_areas",91936.6002254609,0.295081504636481,27128.7903256916
"MELANOGRAMMUS AEGLEFINUS",1994,1,"All_areas",241869.181911171,0.298980857282509,72314.2553580209
"MELANOGRAMMUS AEGLEFINUS",1995,1,"All_areas",304577.559045972,0.296432603546104,90286.7188097149
"MELANOGRAMMUS AEGLEFINUS",1996,1,"All_areas",791569.878977116,0.282636895516939,223726.853178811
"MELANOGRAMMUS AEGLEFINUS",1997,1,"All_areas",337624.756300676,0.256313421806926,86537.7565741557
"MELANOGRAMMUS AEGLEFINUS",1998,1,"All_areas",238938.397391687,0.312979955333562,74782.9289431232
"MELANOGRAMMUS AEGLEFINUS",1999,1,"All_areas",345041.439862721,0.280686429832887,96848.4498994662
"MELANOGRAMMUS AEGLEFINUS",2000,1,"All_areas",165069.042187544,0.270750859879608,44692.5851117807
"MELANOGRAMMUS AEGLEFINUS",2001,1,"All_areas",474874.047055817,0.269399947271608,127931.043237492
"MELANOGRAMMUS AEGLEFINUS",2002,1,"All_areas",652690.075277471,0.256327406102948,167302.353985013
"MELANOGRAMMUS AEGLEFINUS",2003,1,"All_areas",6983267.72890764,0.266946551599627,1864159.23912885
"MELANOGRAMMUS AEGLEFINUS",2004,1,"All_areas",836000.535835751,0.184521195554785,154259.818356853
"MELANOGRAMMUS AEGLEFINUS",2005,1,"All_areas",690157.459451603,0.185165156678058,127793.114111887
"MELANOGRAMMUS AEGLEFINUS",2006,1,"All_areas",477371.857067642,0.188376975189387,89925.8664749431
"MELANOGRAMMUS AEGLEFINUS",2007,1,"All_areas",954186.665041485,0.19418186382533,185285.745055031
"MELANOGRAMMUS AEGLEFINUS",2008,1,"All_areas",819810.720398382,0.185084167985118,151733.985090215
"MELANOGRAMMUS AEGLEFINUS",2009,1,"All_areas",1590188.34225947,0.184743662860177,293777.218986566
"MELANOGRAMMUS AEGLEFINUS",2010,1,"All_areas",2584483.0305304,0.17465127599635,451383.259073047
"MELANOGRAMMUS AEGLEFINUS",2011,1,"All_areas",1553627.25517962,0.175678265416986,272938.54129451
"MELANOGRAMMUS AEGLEFINUS",2012,1,"All_areas",799538.477092276,0.191352337184933,152993.556260889
"MELANOGRAMMUS AEGLEFINUS",2013,1,"All_areas",929928.983169615,0.180754665313163,168089.002117834
"MELANOGRAMMUS AEGLEFINUS",2014,1,"All_areas",986045.494045454,0.177167560792943,174695.275010905
"MELANOGRAMMUS AEGLEFINUS",2015,1,"All_areas",1275627.56082319,0.182087137120338,232275.370582095
"MERLANGIUS MERLANGUS",1990,1,"All_areas",174991.474874434,0.257752142302907,45104.4275336307
"MERLANGIUS MERLANGUS",1991,1,"All_areas",139900.58255231,0.225071751414889,31487.6691390118
"MERLANGIUS MERLANGUS",1992,1,"All_areas",176451.460114595,0.235225514201175,41505.8854370038
"MERLANGIUS MERLANGUS",1993,1,"All_areas",323534.288358469,0.205427053724261,66462.695636256
"MERLANGIUS MERLANGUS",1994,1,"All_areas",344053.711892556,0.205927855825977,70850.2431790028
"MERLANGIUS MERLANGUS",1995,1,"All_areas",340393.180536094,0.213374996101197,72631.3935697628
"MERLANGIUS MERLANGUS",1996,1,"All_areas",381171.666800603,0.212812622215189,81118.1419259708
"MERLANGIUS MERLANGUS",1997,1,"All_areas",367924.457938867,0.206415525650636,75945.3203851766
"MERLANGIUS MERLANGUS",1998,1,"All_areas",252496.822412769,0.21058070732928,53170.9594620763
"MERLANGIUS MERLANGUS",1999,1,"All_areas",279119.197937655,0.213702020977948,59648.3366930205
"MERLANGIUS MERLANGUS",2000,1,"All_areas",232328.497183407,0.234643209114155,54514.3041477836
"MERLANGIUS MERLANGUS",2001,1,"All_areas",216139.190132025,0.22305316955639,48210.5314242996
"MERLANGIUS MERLANGUS",2002,1,"All_areas",203307.667730062,0.222131357687248,45161.0082611063
"MERLANGIUS MERLANGUS",2003,1,"All_areas",959675.46852485,0.25516557230286,244876.140151158
"MERLANGIUS MERLANGUS",2004,1,"All_areas",340043.181484205,0.194748475109351,66222.8910653814
"MERLANGIUS MERLANGUS",2005,1,"All_areas",199113.889179167,0.203341387866471,40488.0945691824
"MERLANGIUS MERLANGUS",2006,1,"All_areas",168098.863821774,0.205498383799704,34544.0448339412
"MERLANGIUS MERLANGUS",2007,1,"All_areas",194907.318085842,0.199055292317886,38797.3331764724
"MERLANGIUS MERLANGUS",2008,1,"All_areas",250733.793004622,0.19760009577802,49545.0215124995
"MERLANGIUS MERLANGUS",2009,1,"All_areas",232569.952009286,0.197400573842887,45909.441985246
"MERLANGIUS MERLANGUS",2010,1,"All_areas",213282.293638809,0.197978839995321,42225.3810861529
"MERLANGIUS MERLANGUS",2011,1,"All_areas",296851.589395385,0.200143288959654,59412.853434493
"MERLANGIUS MERLANGUS",2012,1,"All_areas",245384.610511724,0.207252126117144,50856.482244982
"MERLANGIUS MERLANGUS",2013,1,"All_areas",293628.901922053,0.19666735103665,57747.2183288103
"MERLANGIUS MERLANGUS",2014,1,"All_areas",344501.58482602,0.1959506670643,67505.3153513668
"MERLANGIUS MERLANGUS",2015,1,"All_areas",257579.687669699,0.199502164285498,51387.7051660877
